Microsoft (R) COFF/PE Dumper Version 14.14.26433.0
Copyright (C) Microsoft Corporation.  All rights reserved.
         71   46 0004A059 CopyAcceleratorTableA
         72   47 00025336 CopyAcceleratorTableW
         73   48 000215C8 CopyIcon
         74   49 00015B03 CopyImage
         75   4A 0001C9DF CopyRect
         76   4B 00025F1B CountClipboardFormats
         77   4C 000253A6 CreateAcceleratorTableA
         78   4D 0000E6D5 CreateAcceleratorTableW
         79   4E 0000759E CreateCaret
         80   4F 0004A196 CreateCursor
         81   50 00048BE6 CreateDesktopA
         82   51 0000408E CreateDesktopW
         83   52 000261F4 CreateDialogIndirectParamA
         84   53 000078DD CreateDialogIndirectParamAorW
         85   54 0001FB40 CreateDialogIndirectParamW
         86   55 0001F936 CreateDialogParamA
         87   56 00007919 CreateDialogParamW
         88   57 0002650B CreateIcon
         89   58 0004A217 CreateIconFromResource
         90   59 0000CDA4 CreateIconFromResourceEx
         91   5A 00013583 CreateIconIndirect
         92   5B 00042940 CreateMDIWindowA
         93   5C 00025597 CreateMDIWindowW
         94   5D 0002100A CreateMenu
         95   5E 0000E3F2 CreatePopupMenu
         96   5F 0002C7C4 CreateSystemThreads
         97   60 0000C301 CreateWindowExA
         98   61 000123B8 CreateWindowExW
         99   62 00049638 CreateWindowStationA
        100   63 00003E68 CreateWindowStationW
        101   64 00005A3C CsrBroadcastSystemMessageExW
        102   65 00005314 CtxInitUser32
        103   66 0005C273 DdeAbandonTransaction
        104   67 000521C7 DdeAccessData
        105   68 00052627 DdeAddData
        106   69 000282E4 DdeClientTransaction
        107   6A 00052AF0 DdeCmpStringHandles
        108   6B 0002868D DdeConnect
        109   6C 0004ABA2 DdeConnectList
        110   6D 00025878 DdeCreateDataHandle
        111   6E 0002713F DdeCreateStringHandleA
        112   6F 0000DBC3 DdeCreateStringHandleW
        113   70 00027EF1 DdeDisconnect
        114   71 0004AAFF DdeDisconnectList
        115   72 00048392 DdeEnableCallback
        116   73 000527E0 DdeFreeDataHandle
        117   74 00029DAD DdeFreeStringHandle
        118   75 000272FB DdeGetData
        119   76 0004C8BD DdeGetLastError
        120   77 0002A949 DdeGetQualityOfService
        121   78 0004C8FE DdeImpersonateClient
        122   79 00027117 DdeInitializeA
        123   7A 0000DB75 DdeInitializeW
        124   7B 00052BA6 DdeKeepStringHandle
        125   7C 0000D6C9 DdeNameService
        126   7D 0005C007 DdePostAdvise
        127   7E 000255EC DdeQueryConvInfo
        128   7F 0004A79A DdeQueryNextServer
        129   80 00052C32 DdeQueryStringA
        130   81 000259C0 DdeQueryStringW
        131   82 0004A9A6 DdeReconnect
        132   83 00028106 DdeSetQualityOfService
        133   84 0005C218 DdeSetUserHandle
        134   85 00052239 DdeUnaccessData
        135   86 00029E84 DdeUninitialize
        136   87 0001FBCC DefDlgProcA
        137   88 00015FD8 DefDlgProcW
        138   89 00029BBF DefFrameProcA
        139   8A 0002F97B DefFrameProcW
        140   8B 0002903E DefMDIChildProcA
        141   8C 00026177 DefMDIChildProcW
        142   8D 00049C2D DefRawInputProc
        143   8E 00013C30 DefWindowProcA
        144   8F 0001C6B7 DefWindowProcW
        145   90 000116B8 DeferWindowPos
        146   91 0000C137 DeleteMenu
        147   92 0004900E DeregisterShellHookWindow
        148   93 00020203 DestroyAcceleratorTable
        149   94 00006F90 DestroyCaret
        150   95 00012FFE DestroyCursor
        151   96 00012FFE DestroyIcon
        152   97 0000E1CC DestroyMenu
        153   98 000594BD DestroyReasons
        154   99 0000B987 DestroyWindow
        155   9A 0004BE7F DeviceEventWorker
        156   9B 0004A172 DialogBoxIndirectParamA
        157   9C 0000966A DialogBoxIndirectParamAorW
        158   9D 00026296 DialogBoxIndirectParamW
        159   9E 0004A0AF DialogBoxParamA
        160   9F 000096A9 DialogBoxParamW
        161   A0 000492BB DisableProcessWindowsGhosting
        162   A1 000216D6 DispatchMessageA
        163   A2 0001BAC1 DispatchMessageW
        164   A3 0004BC61 DisplayExitWindowsWarnings
        165   A4 00055106 DlgDirListA
        166   A5 0004A67C DlgDirListComboBoxA
        167   A6 0004A709 DlgDirListComboBoxW
        168   A7 00055194 DlgDirListW
        169   A8 0004A73A DlgDirSelectComboBoxExA
        170   A9 0004A626 DlgDirSelectComboBoxExW
        171   AA 00055325 DlgDirSelectExA
        172   AB 0005538B DlgDirSelectExW
        173   AC 0005DACD DragDetect
        174   AD 0005DAE1 DragObject
        175   AE 0005DAF5 DrawAnimatedRects
        176   AF 000069FA DrawCaption
        177   B0 0005C7C5 DrawCaptionTempA
        178   B1 00040292 DrawCaptionTempW
        179   B2 0001580A DrawEdge
        180   B3 0000A2C2 DrawFocusRect
        181   B4 0002D5BF DrawFrame
        182   B5 00011412 DrawFrameControl
        183   B6 000079CB DrawIcon
        184   B7 00015700 DrawIconEx
        185   B8 0002968F DrawMenuBar
        186   B9 00056D16 DrawMenuBarTemp
        187   BA 00030152 DrawStateA
        188   BB 000109FE DrawStateW
        189   BC 0002116D DrawTextA
        190   BD 000211A4 DrawTextExA
        191   BE 00014C82 DrawTextExW
        192   BF 00015248 DrawTextW
        193   C0 0002E537 EditWndProc
        194   C1 00030883 EmptyClipboard
        195   C2 0000E183 EnableMenuItem
        196   C3 00026BB0 EnableScrollBar
        197   C4 00008404 EnableWindow
        198   C5 0001167E EndDeferWindowPos
        199   C6 000097A3 EndDialog
        200   C7 0005DB31 EndMenu
        201   C8 0001CB7E EndPaint
        202   C9 0002BBEB EndTask
        203   CA 00058CCD EnterReaderModeHelper
        204   CB 00013358 EnumChildWindows
        205   CC 00025EFC EnumClipboardFormats
        206   CD 000485C9 EnumDesktopWindows
        207   CE 00020794 EnumDesktopsA
        208   CF 00005CC8 EnumDesktopsW
        209   D0 0002A1E3 EnumDisplayDevicesA
        210   D1 00005731 EnumDisplayDevicesW
        211   D2 0001376B EnumDisplayMonitors
        212   D3 00026855 EnumDisplaySettingsA
        213   D4 0002687F EnumDisplaySettingsExA
        214   D5 0000DCCE EnumDisplaySettingsExW
        215   D6 0000DCA4 EnumDisplaySettingsW
        216   D7 000485EA EnumPropsA
        217   D8 00048624 EnumPropsExA
        218   D9 0002B517 EnumPropsExW
        219   DA 00048607 EnumPropsW
        220   DB 0002F8B1 EnumThreadWindows
        221   DC 00020777 EnumWindowStationsA
        222   DD 00005CAB EnumWindowStationsW
        223   DE 000139DA EnumWindows
        224   DF 0001388E EqualRect
        225   E0 0002AD6C ExcludeUpdateRgn
        226   E1 0004C3CD ExitWindowsEx
        227   E2 0001C769 FillRect
        228   E3 0002F7BD FindWindowA
        229   E4 00020709 FindWindowExA
        230   E5 0000EA69 FindWindowExW
        231   E6 0001D787 FindWindowW
        232   E7 00048D82 FlashWindow
        233   E8 0005DB57 FlashWindowEx
        234   E9 0001FDEB FrameRect
        235   EA 0002A6FE FreeDDElParam
        236   EB 0001307E GetActiveWindow
        237   EC 0005C8E3 GetAltTabInfo
        238   ED 0005C8E3 GetAltTabInfoA
        239   EE 00026B59 GetAltTabInfoW
        240   EF 0000A6E4 GetAncestor
        242   F0 0000CE76 GetAppCompatFlags
        241   F1 0001D8B7 GetAppCompatFlags2
        243   F2 0000EC5B GetAsyncKeyState
        244   F3 0001455D GetCapture
        245   F4 00007C8D GetCaretBlinkTime
        246   F5 0002A1AE GetCaretPos
        247   F6 00007547 GetClassInfoA
        248   F7 0000C1D6 GetClassInfoExA
        249   F8 0001269B GetClassInfoExW
        250   F9 00012F8C GetClassInfoW
        251   FA 0002F863 GetClassLongA
        252   FB 0001CD7E GetClassLongW
        253   FC 000214B6 GetClassNameA
        254   FD 00021626 GetClassNameW
        255   FE 00021017 GetClassWord
        256   FF 0001C97C GetClientRect
        257  100 0005DB7D GetClipCursor
        258  101 00024A2E GetClipboardData
        259  102 00024B65 GetClipboardFormatNameA
        260  103 0004B998 GetClipboardFormatNameW
        261  104 0003070C GetClipboardOwner
        262  105 0003049E GetClipboardSequenceNumber
        263  106 0005DB6B GetClipboardViewer
        264  107 0002C71A GetComboBoxInfo
        265  108 000212B4 GetCursor
        266  109 0000A131 GetCursorFrameInfo
        267  10A 0005DB91 GetCursorInfo
        268  10B 0001C751 GetCursorPos
        269  10C 0001C621 GetDC
        270  10D 0000A649 GetDCEx
        271  10E 0000B5D2 GetDesktopWindow
        272  10F 00005B0B GetDialogBaseUnits
        273  110 0001CECB GetDlgCtrlID
        274  111 0000B517 GetDlgItem
        275  112 0004CC05 GetDlgItemInt
        276  113 0005C516 GetDlgItemTextA
        277  114 00006D4C GetDlgItemTextW
        278  115 00011645 GetDoubleClickTime
        279  116 0001CBBA GetFocus
        280  117 0001641E GetForegroundWindow
        281  118 0002C6CE GetGUIThreadInfo
        282  119 00005D5F GetGuiResources
        283  11A 000156A4 GetIconInfo
        284  11B 00048DC1 GetInputDesktop
        285  11C 0002A4F4 GetInputState
        286  11D 0005DBB9 GetInternalWindowPos
        287  11E 00052C4F GetKBCodePage
        288  11F 0004183F GetKeyNameTextA
        289  120 0004B9A8 GetKeyNameTextW
        290  121 0001CEE8 GetKeyState
        291  122 00012860 GetKeyboardLayout
        292  123 0001288F GetKeyboardLayoutList
        293  124 00046E89 GetKeyboardLayoutNameA
        294  125 0004B9B8 GetKeyboardLayoutNameW
        295  126 0002B273 GetKeyboardState
        296  127 00024D76 GetKeyboardType
        297  128 00020C59 GetLastActivePopup
        298  129 00013DCD GetLastInputInfo
        299  12A 0005DF5F GetLayeredWindowAttributes
        300  12B 0005DBF5 GetListBoxInfo
        301  12C 00007B25 GetMenu
        302  12D 0002C706 GetMenuBarInfo
        303  12E 0004349F GetMenuCheckMarkDimensions
        304  12F 00056CD3 GetMenuContextHelpId
        305  130 0000E5E9 GetMenuDefaultItem
        306  131 000498ED GetMenuInfo
        307  132 0000DF50 GetMenuItemCount
        308  133 000295D2 GetMenuItemID
        309  134 0000E2CA GetMenuItemInfoA
        310  135 0000DF73 GetMenuItemInfoW
        311  136 0005DC1D GetMenuItemRect
        312  137 0000E1F9 GetMenuState
        313  138 00040164 GetMenuStringA
        314  139 00025F3F GetMenuStringW
        315  13A 00013CEF GetMessageA
        316  13B 00028AB4 GetMessageExtraInfo
        317  13C 00015BB4 GetMessagePos
        318  13D 000216C9 GetMessageTime
        319  13E 0001C819 GetMessageW
        320  13F 00021549 GetMonitorInfoA
        321  140 00013827 GetMonitorInfoW
        322  141 0005DC31 GetMouseMovePointsEx
        323  142 0004CE12 GetNextDlgGroupItem
        324  143 0000A60A GetNextDlgTabItem
        325  144 00025F2D GetOpenClipboardWindow
        326  145 0001C40B GetParent
        327  146 0005DC45 GetPriorityClipboardFormat
        328  147 0002109D GetProcessDefaultLayout
        329  148 0001DEF9 GetProcessWindowStation
        330  149 00048ED1 GetProgmanWindow
        331  14A 00021421 GetPropA
        332  14B 0001D1A0 GetPropW
        333  14C 0001D5F5 GetQueueStatus
        334  14D 00052117 GetRawInputBuffer
        335  14E 0005DC6D GetRawInputData
        336  14F 0005C3C3 GetRawInputDeviceInfoA
        337  150 00049717 GetRawInputDeviceInfoW
        338  151 0005DC95 GetRawInputDeviceList
        339  152 00059627 GetReasonTitleFromReasonCode
        340  153 0005DCA9 GetRegisteredRawInputDevices
        341  154 0002B779 GetScrollBarInfo
        342  155 00020D18 GetScrollInfo
        343  156 00030C36 GetScrollPos
        344  157 0002A594 GetScrollRange
        345  158 0000B950 GetShellWindow
        346  159 0000E297 GetSubMenu
        347  15A 0001DC7D GetSysColor
        348  15B 000123F4 GetSysColorBrush
        349  15C 000077EC GetSystemMenu
        350  15D 0001D36A GetSystemMetrics
        351  15E 0004C82B GetTabbedTextExtentA
        352  15F 0004C801 GetTabbedTextExtentW
        353  160 00046F66 GetTaskmanWindow
        354  161 0001E042 GetThreadDesktop
        355  162 00026260 GetTitleBarInfo
        356  163 000217D5 GetTopWindow
        357  164 0000DE6B GetUpdateRect
        358  165 00020BE8 GetUpdateRgn
        359  166 000111EB GetUserObjectInformationA
        360  167 0001E02E GetUserObjectInformationW
        361  168 00048AD5 GetUserObjectSecurity
        362  169 00048B0B GetWinStationInfo
        363  16A 0001CE9E GetWindow
        364  16B 00048F26 GetWindowContextHelpId
        365  16C 0001107D GetWindowDC
        366  16D 0002E12E GetWindowInfo
        367  16E 0001C355 GetWindowLongA
        368  16F 0001B8BE GetWindowLongW
        369  170 0005C39A GetWindowModuleFileName
        370  171 0005C39A GetWindowModuleFileNameA
        371  172 000496EE GetWindowModuleFileNameW
        372  173 00020F42 GetWindowPlacement
        373  174 000151ED GetWindowRect
        374  175 00020176 GetWindowRgn
        375  176 00049026 GetWindowRgnBox
        376  177 00020692 GetWindowTextA
        377  178 0002716D GetWindowTextLengthA
        378  179 00010FA0 GetWindowTextLengthW
        379  17A 0001562C GetWindowTextW
        380  17B 0001D540 GetWindowThreadProcessId
        381  17C 0002A607 GetWindowWord
        382  17D 00048A75 GrayStringA
        383  17E 00048AA5 GrayStringW
        384  17F 0000F0E6 HideCaret
        385  180 0005DCD1 HiliteMenuItem
        386  181 0005C9C7 IMPGetIMEA
        387  182 0005C9B6 IMPGetIMEW
        388  183 0005C9E9 IMPQueryIMEA
        389  184 0005C9D8 IMPQueryIMEW
        390  185 0005CA0B IMPSetIMEA
        391  186 0005C9FA IMPSetIMEW
        392  187 0005DCE5 ImpersonateDdeClientWindow
        393  188 00007B04 InSendMessage
        394  189 0001D518 InSendMessageEx
        395  18A 000148E1 InflateRect
        396  18B 00049830 InitializeLpkHooks
        397  18C 000585F5 InitializeWin32EntryTable
        398  18D 000401AE InsertMenuA
        399  18E 000270DE InsertMenuItemA
        400  18F 0000E3FF InsertMenuItemW
        401  190 0000E438 InsertMenuW
        402  191 00015A60 InternalGetWindowText
        403  192 0001CA06 IntersectRect
        404  193 0001CBC7 InvalidateRect
        405  194 0002B7A8 InvalidateRgn
        406  195 0004290C InvertRect
        407  196 000410DA IsCharAlphaA
        408  197 000269E7 IsCharAlphaNumericA
        409  198 0001E5C3 IsCharAlphaNumericW
        410  199 00007B6F IsCharAlphaW
        411  19A 0003FCED IsCharLowerA
        412  19B 000406D9 IsCharLowerW
        413  19C 0003FC3F IsCharUpperA
        414  19D 0005BE9C IsCharUpperW
        415  19E 00016562 IsChild
        416  19F 000304B0 IsClipboardFormatAvailable
        417  1A0 0001FCE2 IsDialogMessage
        418  1A1 0001FCE2 IsDialogMessageA
        419  1A2 00015CA1 IsDialogMessageW
        420  1A3 00006D1C IsDlgButtonChecked
        421  1A4 0005B5EE IsGUIThread
        422  1A5 00005D41 IsHungAppWindow
        423  1A6 00016396 IsIconic
        424  1A7 000210B5 IsMenu
        425  1A8 000492C8 IsProcess16Bit
        426  1A9 00011101 IsRectEmpty
        427  1AA 00005124 IsSETEnabled
        428  1AB 0005B62D IsServerSideWindow
        429  1AC 0001E1FF IsWinEventHookInstalled
        430  1AD 0001C18B IsWindow
        431  1AE 00011015 IsWindowEnabled
        432  1AF 0002E2D4 IsWindowInDestroy
        433  1B0 0001679F IsWindowUnicode
        434  1B1 0001C58E IsWindowVisible
        435  1B2 00049C25 IsWow64Message
        436  1B3 0001D0B0 IsZoomed
        437  1B4 00048E70 KillSystemTimer
        438  1B5 0001C341 KillTimer
        439  1B6 0001FC05 LoadAcceleratorsA
        440  1B7 0000E85A LoadAcceleratorsW
        441  1B8 0001FE59 LoadBitmapA
        442  1B9 0000E881 LoadBitmapW
        443  1BA 00011912 LoadCursorA
        444  1BB 00047511 LoadCursorFromFileA
        445  1BC 000474F2 LoadCursorFromFileW
        446  1BD 000169EE LoadCursorW
        447  1BE 00020AFF LoadIconA
        448  1BF 0000BCA2 LoadIconW
        449  1C0 00020B9F LoadImageA
        450  1C1 0000FDB3 LoadImageW
        451  1C2 0004911C LoadKeyboardLayoutA
        452  1C3 000490F7 LoadKeyboardLayoutEx
        453  1C4 00046D22 LoadKeyboardLayoutW
        454  1C5 00003D7B LoadLocalFonts
        455  1C6 00041D3D LoadMenuA
        456  1C7 0000C092 LoadMenuIndirectA
        457  1C8 0000C092 LoadMenuIndirectW
        458  1C9 0000C01B LoadMenuW
        459  1CA 00005671 LoadRemoteFonts
        460  1CB 0000BBD6 LoadStringA
        461  1CC 000147A5 LoadStringW
        462  1CD 0002E268 LockSetForegroundWindow
        463  1CE 0000521B LockWindowStation
        464  1CF 0002B3FB LockWindowUpdate
        465  1D0 0005DD0D LockWorkStation
        466  1D1 0004A1F9 LookupIconIdFromDirectory
        467  1D2 0000F91D LookupIconIdFromDirectoryEx
        468  1D3 0001D825 MBToWCSEx
        469  1D4 00057639 MB_GetString
        470  1D5 00020280 MapDialogRect
        471  1D6 0003FCA4 MapVirtualKeyA
        472  1D7 0005C579 MapVirtualKeyExA
        473  1D8 0004B9DD MapVirtualKeyExW
        474  1D9 0002B29B MapVirtualKeyW
        475  1DA 0001D1F4 MapWindowPoints
        476  1DB 0005DD1F MenuItemFromPoint
        477  1DC 00049BC8 MenuWindowProcA
        478  1DD 00049B83 MenuWindowProcW
        479  1DE 000468EE MessageBeep
        480  1DF 0004425F MessageBoxA
        481  1E0 000442AD MessageBoxExA
        482  1E1 0001EE4A MessageBoxExW
        483  1E2 00057D40 MessageBoxIndirectA
        484  1E3 00057E30 MessageBoxIndirectW
        485  1E4 00057C71 MessageBoxTimeoutA
        486  1E5 0001EE6E MessageBoxTimeoutW
        487  1E6 0001EE1C MessageBoxW
        488  1E7 00040121 ModifyMenuA
        489  1E8 00024C4E ModifyMenuW
        490  1E9 00013419 MonitorFromPoint
        491  1EA 000110B7 MonitorFromRect
        492  1EB 00013A2E MonitorFromWindow
        493  1EC 0000C1A7 MoveWindow
        494  1ED 0001CE17 MsgWaitForMultipleObjects
        495  1EE 0001BAFA MsgWaitForMultipleObjectsEx
        496  1EF 00012805 NotifyWinEvent
        497  1F0 000433FF OemKeyScan
        498  1F1 000419CC OemToCharA
        499  1F2 0005841A OemToCharBuffA
        500  1F3 00043461 OemToCharBuffW
        501  1F4 000584A4 OemToCharW
        502  1F5 0001C953 OffsetRect
        503  1F6 000304EA OpenClipboard
        504  1F7 000207F6 OpenDesktopA
        505  1F8 00005D12 OpenDesktopW
        506  1F9 00048E8B OpenIcon
        507  1FA 00005612 OpenInputDesktop
        508  1FB 000207B2 OpenWindowStationA
        509  1FC 00005CE6 OpenWindowStationW
        510  1FD 0002A76A PackDDElParam
        511  1FE 00005E48 PaintDesktop
        512  1FF 0005DEFD PaintMenuBar
        513  200 0001CF99 PeekMessageA
        514  201 0001BE68 PeekMessageW
        515  202 00013D67 PostMessageA
        516  203 0001C7D8 PostMessageW
        517  204 0001FF02 PostQuitMessage
        518  205 000216EE PostThreadMessageA
        519  206 0000AF14 PostThreadMessageW
        520  207 00006ACF PrintWindow
        521  208 00020070 PrivateExtractIconExA
        522  209 0000CB59 PrivateExtractIconExW
        523  20A 000519D8 PrivateExtractIconsA
        524  20B 0000C484 PrivateExtractIconsW
        525  20C 0001459A PtInRect
        526  20D 0005DD6D QuerySendMessage
        527  20E 0005DD81 RealChildWindowFromPoint
        528  20F 0005C861 RealGetWindowClass
        529  210 0005C861 RealGetWindowClassA
        530  211 0002C659 RealGetWindowClassW
        531  212 00058D44 ReasonCodeNeedsBugID
        532  213 00058D2D ReasonCodeNeedsComment
        533  214 0004C046 RecordShutdownReason
        534  215 000127B8 RedrawWindow
        535  216 0000BA48 RegisterClassA
        536  217 00021321 RegisterClassExA
        537  218 00010E1A RegisterClassExW
        538  219 0001013A RegisterClassW
        539  21A 00010D79 RegisterClipboardFormatA
        540  21B 000101B5 RegisterClipboardFormatW
        541  21C 0000AE9A RegisterDeviceNotificationA
        542  21D 0000AE9A RegisterDeviceNotificationW
        543  21E 000069BC RegisterHotKey
        544  21F 00003AD7 RegisterLogonProcess
        545  220 00024C91 RegisterMessagePumpHook
        546  221 0005DDBD RegisterRawInputDevices
        547  222 00003E27 RegisterServicesProcess
        548  223 000063B8 RegisterShellHookWindow
        549  224 00048F3E RegisterSystemThread
        550  225 0005DDD1 RegisterTasklist
        551  226 00057F7B RegisterUserApiHook
        552  227 00010D79 RegisterWindowMessageA
        553  228 000101B5 RegisterWindowMessageW
        554  229 000146A6 ReleaseCapture
        555  22A 0001C635 ReleaseDC
        556  22B 0000E1E0 RemoveMenu
        557  22C 0001FD88 RemovePropA
        558  22D 0001D483 RemovePropW
        559  22E 0000AE82 ReplyMessage
        560  22F 0005DDE5 ResolveDesktopForWOW
        561  230 00027C5A ReuseDDElParam
        562  231 00011814 ScreenToClient
        563  232 000567D0 ScrollChildren
        564  233 0001E2D9 ScrollDC
        565  234 00028A76 ScrollWindow
        566  235 00008441 ScrollWindowEx
        567  236 0002D6B8 SendDlgItemMessageA
        568  237 000072EC SendDlgItemMessageW
        569  238 0005C9A5 SendIMEMessageExA
        570  239 0005C994 SendIMEMessageExW
        571  23A 0002C792 SendInput
        572  23B 0000CEA0 SendMessageA
        573  23C 0005C60B SendMessageCallbackA
        574  23D 00015AB8 SendMessageCallbackW
        575  23E 0003071E SendMessageTimeoutA
        576  23F 0001D632 SendMessageTimeoutW
        577  240 0001C2EE SendMessageW
        578  241 000306CB SendNotifyMessageA
        579  242 0000A8EF SendNotifyMessageW
        580  243 0000A91F SetActiveWindow
        581  244 00014586 SetCapture
        582  245 000260B2 SetCaretBlinkTime
        583  246 00007583 SetCaretPos
        584  247 000247A2 SetClassLongA
        585  248 0000A671 SetClassLongW
        586  249 0005DDF9 SetClassWord
        587  24A 0003079D SetClipboardData
        588  24B 00026101 SetClipboardViewer
        589  24C 00013102 SetConsoleReserveKeys
        590  24D 00014692 SetCursor
        591  24E 0005DE0D SetCursorContents
        592  24F 00048FA2 SetCursorPos
        593  250 0005C92E SetDebugErrorLevel
        594  251 00048690 SetDeskWallpaper
        595  252 00026313 SetDlgItemInt
        596  253 0005C54F SetDlgItemTextA
        597  254 00007881 SetDlgItemTextW
        598  255 00048FBD SetDoubleClickTime
        599  256 0000B674 SetFocus
        600  257 0000B726 SetForegroundWindow
        601  258 0005DE35 SetInternalWindowPos
        602  259 0002B287 SetKeyboardState
        603  25A 000585DE SetLastErrorEx
        604  25B 0002110D SetLayeredWindowAttributes
        605  25C 00003D8A SetLogonNotifyWindow
        606  25D 00006786 SetMenu
        607  25E 0005DE49 SetMenuContextHelpId
        608  25F 0000E680 SetMenuDefaultItem
        609  260 00056C10 SetMenuInfo
        610  261 000420F0 SetMenuItemBitmaps
        611  262 000280CD SetMenuItemInfoA
        612  263 00006239 SetMenuItemInfoW
        613  264 00049C0D SetMessageExtraInfo
        614  265 0002A539 SetMessageQueue
        615  266 0000CFDC SetParent
        616  267 00049296 SetProcessDefaultLayout
        617  268 0000A97E SetProcessWindowStation
        618  269 00048F0E SetProgmanWindow
        619  26A 00020950 SetPropA
        620  26B 0001D4D6 SetPropW
        621  26C 0001CF6A SetRect
        622  26D 0000B01D SetRectEmpty
        623  26E 0001E256 SetScrollInfo
        624  26F 0001FE10 SetScrollPos
        625  270 0002042F SetScrollRange
        626  271 00048EB8 SetShellWindow
        627  272 0000571D SetShellWindowEx
        628  273 00057E8E SetSysColors
        629  274 000584EC SetSysColorsTemp
        630  275 0005809A SetSystemCursor
        631  276 0002707E SetSystemMenu
        632  277 0005DEAD SetSystemTimer
        633  278 000056BA SetTaskmanWindow
        634  279 0000A96A SetThreadDesktop
        635  27A 0001C3F7 SetTimer
        636  27B 0005DE71 SetUserObjectInformationA
        637  27C 0005DE71 SetUserObjectInformationW
        638  27D 000047D7 SetUserObjectSecurity
        639  27E 0002A336 SetWinEventHook
        640  27F 0001E567 SetWindowContextHelpId
        641  280 00012FE0 SetWindowLongA
        642  281 000122BD SetWindowLongW
        643  282 0000DC7C SetWindowPlacement
        644  283 00012673 SetWindowPos
        645  284 0000ED0E SetWindowRgn
        646  285 00004E87 SetWindowStationUser
        647  286 000200DE SetWindowTextA
        648  287 00014EE0 SetWindowTextW
        649  288 0002A686 SetWindowWord
        650  289 00048642 SetWindowsHookA
        651  28A 0002134A SetWindowsHookExA
        652  28B 0000CE55 SetWindowsHookExW
        653  28C 00004252 SetWindowsHookW
        654  28D 0000F0FA ShowCaret
        655  28E 0002136B ShowCursor
        656  28F 00029D54 ShowOwnedPopups
        657  290 0000EED5 ShowScrollBar
        658  291 000432C4 ShowStartGlass
        659  292 0000F31C ShowWindow
        660  293 00005E11 ShowWindowAsync
        661  294 0001F06A SoftModalMessageBox
        662  295 0000DD91 SubtractRect
        663  296 00048FD5 SwapMouseButton
        664  297 00005626 SwitchDesktop
        665  298 0000A93B SwitchToThisWindow
        666  299 0001327B SystemParametersInfoA
